timestamp_unix,timestamp_polar_ns,sample_index,x_mg,y_mg,z_mg,vm_mg
1778560280.832114,599616595164521972,13860,-997.0,44.0,-237.0,1025.73
1778560280.872114,599616595204521972,13860,-1006.0,43.0,-270.0,1042.49
1778560280.912114,599616595244521972,13860,-993.0,40.0,-266.0,1028.79
1778560280.952114,599616595284521972,13860,-991.0,45.0,-254.0,1024.02
1778560280.946521,599616595304463486,13896,-997.0,51.0,-243.0,1027.45
1778560280.986521,599616595344463486,13896,-984.0,48.0,-246.0,1015.42
1778560281.026521,599616595384463486,13896,-1005.0,50.0,-268.0,1041.32
1778560281.066521,599616595424463486,13896,-989.0,44.0,-247.0,1020.33
1778560281.106521,599616595464463486,13896,-1000.0,47.0,-252.0,1032.33
1778560281.146521,599616595504463486,13896,-984.0,40.0,-233.0,1012.0
1778560281.186521,599616595544463486,13896,-998.0,49.0,-260.0,1032.48
1778560281.226521,599616595584463486,13896,-985.0,49.0,-265.0,1021.2
1778560281.266521,599616595624463486,13896,-1000.0,46.0,-238.0,1028.96
1778560281.306521,599616595664463486,13896,-998.0,39.0,-243.0,1027.9
1778560281.346521,599616595704463486,13896,-988.0,45.0,-247.0,1019.4
1778560281.386521,599616595744463486,13896,-994.0,42.0,-246.0,1024.85
1778560281.426521,599616595784463486,13896,-993.0,43.0,-245.0,1023.68
1778560281.466521,599616595824463486,13896,-996.0,45.0,-243.0,1026.2
1778560281.506521,599616595864463486,13896,-996.0,44.0,-254.0,1028.82
1778560281.546521,599616595904463486,13896,-987.0,41.0,-250.0,1018.99
1778560281.586521,599616595944463486,13896,-985.0,42.0,-247.0,1016.37
1778560281.626521,599616595984463486,13896,-998.0,39.0,-248.0,1029.09
1778560281.666521,599616596024463486,13896,-994.0,37.0,-249.0,1025.38
1778560281.706521,599616596064463486,13896,-994.0,44.0,-246.0,1024.93
1778560281.746521,599616596104463486,13896,-999.0,42.0,-250.0,1030.66
1778560281.786521,599616596144463486,13896,-989.0,42.0,-249.0,1020.73
1778560281.826521,599616596184463486,13896,-994.0,40.0,-250.0,1025.74
1778560281.866521,599616596224463486,13896,-992.0,46.0,-251.0,1024.3
1778560281.906521,599616596264463486,13896,-993.0,44.0,-249.0,1024.69
1778560281.946521,599616596304463486,13896,-997.0,43.0,-248.0,1028.28
1778560281.986521,599616596344463486,13896,-992.0,46.0,-243.0,1022.36
1778560282.026521,599616596384463486,13896,-993.0,48.0,-248.0,1024.63
1778560282.066521,599616596424463486,13896,-993.0,42.0,-240.0,1022.45
1778560282.106521,599616596464463486,13896,-992.0,39.0,-234.0,1019.97
1778560282.146521,599616596504463486,13896,-986.0,42.0,-256.0,1019.56
1778560282.186521,599616596544463486,13896,-1004.0,47.0,-241.0,1033.59
1778560282.226521,599616596584463486,13896,-996.0,42.0,-238.0,1024.9
1778560282.266521,599616596624463486,13896,-991.0,42.0,-248.0,1022.42
1778560282.306521,599616596664463486,13896,-996.0,34.0,-240.0,1025.07
1778560282.346521,599616596704463486,13896,-1001.0,38.0,-241.0,1030.3
1778560282.386523,599616596724466046,13932,-996.0,41.0,-239.0,1025.09
1778560282.426523,599616596764466046,13932,-1005.0,35.0,-271.0,1041.48
1778560282.466523,599616596804466046,13932,-991.0,36.0,-256.0,1024.16
1778560282.506523,599616596844466046,13932,-991.0,40.0,-241.0,1020.67
1778560282.546523,599616596884466046,13932,-1004.0,27.0,-236.0,1031.72
1778560282.586523,599616596924466046,13932,-1002.0,31.0,-248.0,1032.7
1778560282.626523,599616596964466046,13932,-992.0,42.0,-244.0,1022.43
1778560282.666523,599616597004466046,13932,-991.0,39.0,-241.0,1020.63
1778560282.706523,599616597044466046,13932,-1000.0,44.0,-241.0,1029.57
1778560282.746523,599616597084466046,13932,-997.0,39.0,-245.0,1027.4
1778560282.786523,599616597124466046,13932,-986.0,35.0,-247.0,1017.07
1778560282.826523,599616597164466046,13932,-993.0,38.0,-247.0,1023.96
1778560282.866523,599616597204466046,13932,-991.0,31.0,-248.0,1022.03
1778560282.906523,599616597244466046,13932,-995.0,31.0,-248.0,1025.91
1778560282.946523,599616597284466046,13932,-990.0,34.0,-252.0,1022.14
1778560282.986523,599616597324466046,13932,-992.0,35.0,-249.0,1023.37
1778560283.026523,599616597364466046,13932,-1000.0,35.0,-254.0,1032.35
1778560283.066523,599616597404466046,13932,-986.0,35.0,-253.0,1018.54
1778560283.106523,599616597444466046,13932,-998.0,35.0,-250.0,1029.43
1778560283.146523,599616597484466046,13932,-997.0,42.0,-263.0,1031.96
1778560283.186523,599616597524466046,13932,-987.0,44.0,-248.0,1018.63
1778560283.226523,599616597564466046,13932,-997.0,40.0,-249.0,1028.4
1778560283.266523,599616597604466046,13932,-990.0,37.0,-245.0,1020.54
1778560283.306523,599616597644466046,13932,-993.0,37.0,-247.0,1023.93
1778560283.346523,599616597684466046,13932,-987.0,33.0,-248.0,1018.22
1778560283.386523,599616597724466046,13932,-995.0,31.0,-248.0,1025.91
1778560283.426523,599616597764466046,13932,-994.0,30.0,-248.0,1024.91
1778560283.466523,599616597804466046,13932,-990.0,30.0,-253.0,1022.26
1778560283.506523,599616597844466046,13932,-980.0,44.0,-244.0,1010.88
1778560283.546523,599616597884466046,13932,-981.0,46.0,-254.0,1014.39
1778560283.586523,599616597924466046,13932,-1011.0,20.0,-266.0,1045.6
1778560283.626523,599616597964466046,13932,-980.0,35.0,-261.0,1014.76
1778560283.666523,599616598004466046,13932,-986.0,23.0,-273.0,1023.35
1778560283.706523,599616598044466046,13932,-1002.0,25.0,-281.0,1040.96
1778560283.746523,599616598084466046,13932,-982.0,30.0,-267.0,1018.09
1778560283.786523,599616598124466046,13932,-994.0,40.0,-254.0,1026.72
1778560283.782271,599616598144712702,13968,-1009.0,35.0,-271.0,1045.35
1778560283.822271,599616598184712702,13968,-1005.0,30.0,-292.0,1046.99
1778560283.862271,599616598224712702,13968,-980.0,33.0,-294.0,1023.68
1778560283.902271,599616598264712702,13968,-978.0,39.0,-274.0,1016.41
1778560283.942271,599616598304712702,13968,-990.0,11.0,-263.0,1024.4
1778560283.982271,599616598344712702,13968,-1016.0,-6.0,-243.0,1044.67
1778560284.022271,599616598384712702,13968,-1015.0,-5.0,-262.0,1048.28
1778560284.062271,599616598424712702,13968,-1000.0,-23.0,-242.0,1029.12
1778560284.102271,599616598464712702,13968,-1012.0,-26.0,-221.0,1036.18
1778560284.142271,599616598504712702,13968,-1014.0,-38.0,-206.0,1035.41
1778560284.182271,599616598544712702,13968,-1002.0,-52.0,-173.0,1018.15
1778560284.222271,599616598584712702,13968,-1013.0,-56.0,-168.0,1028.36
1778560284.262271,599616598624712702,13968,-1003.0,-79.0,-137.0,1015.39
1778560284.302271,599616598664712702,13968,-1010.0,-112.0,-110.0,1022.13
1778560284.342271,599616598704712702,13968,-1008.0,-125.0,-113.0,1021.99
1778560284.382271,599616598744712702,13968,-993.0,-175.0,-112.0,1014.5
1778560284.422271,599616598784712702,13968,-1019.0,-198.0,-89.0,1041.87
1778560284.462271,599616598824712702,13968,-1021.0,-209.0,-77.0,1045.01
1778560284.502271,599616598864712702,13968,-1012.0,-197.0,-69.0,1033.3
1778560284.542271,599616598904712702,13968,-965.0,-193.0,-87.0,987.95
1778560284.582271,599616598944712702,13968,-946.0,-144.0,-68.0,959.31
1778560284.622271,599616598984712702,13968,-971.0,-167.0,-38.0,985.99
1778560284.662271,599616599024712702,13968,-952.0,-231.0,-28.0,980.02
1778560284.702271,599616599064712702,13968,-968.0,-250.0,-28.0,1000.15
1778560284.742271,599616599104712702,13968,-986.0,-245.0,-48.0,1017.12
1778560284.782271,599616599144712702,13968,-1015.0,-212.0,-122.0,1044.06
1778560284.822271,599616599184712702,13968,-1030.0,-198.0,-68.0,1051.06
1778560284.862271,599616599224712702,13968,-1063.0,-199.0,-15.0,1081.57
1778560284.902271,599616599264712702,13968,-1019.0,-199.0,-28.0,1038.63
1778560284.942271,599616599304712702,13968,-981.0,-209.0,19.0,1003.2
1778560284.982271,599616599344712702,13968,-978.0,-213.0,-15.0,1001.04
1778560285.022271,599616599384712702,13968,-986.0,-224.0,-64.0,1013.15
1778560285.062271,599616599424712702,13968,-974.0,-220.0,-109.0,1004.47
1778560285.102271,599616599464712702,13968,-1001.0,-145.0,-127.0,1019.39
1778560285.142271,599616599504712702,13968,-1009.0,-157.0,-170.0,1035.2
1778560285.182271,599616599544712702,13968,-994.0,-127.0,-181.0,1018.3
1778560285.267702,599616599564257494,14004,-1007.0,-189.0,-170.0,1038.59
1778560285.307703,599616599604257494,14004,-1013.0,-166.0,-196.0,1045.06
1778560285.347703,599616599644257494,14004,-994.0,-127.0,-171.0,1016.57
1778560285.387702,599616599684257494,14004,-976.0,-117.0,-167.0,997.07
1778560285.427702,599616599724257494,14004,-1005.0,-142.0,-189.0,1032.43
1778560285.467702,599616599764257494,14004,-1016.0,-167.0,-175.0,1044.4
1778560285.507702,599616599804257494,14004,-1012.0,-167.0,-185.0,1042.24
1778560285.547703,599616599844257494,14004,-1001.0,-159.0,-219.0,1036.94
1778560285.587703,599616599884257494,14004,-991.0,-119.0,-241.0,1026.8
1778560285.627702,599616599924257494,14004,-982.0,-45.0,-248.0,1013.83
1778560285.667702,599616599964257494,14004,-972.0,-29.0,-263.0,1007.37
1778560285.707702,599616600004257494,14004,-980.0,-36.0,-265.0,1015.84
1778560285.747702,599616600044257494,14004,-990.0,-61.0,-268.0,1027.45
1778560285.787702,599616600084257494,14004,-990.0,-92.0,-284.0,1034.03
1778560285.827703,599616600124257494,14004,-985.0,-101.0,-290.0,1031.76
1778560285.867702,599616600164257494,14004,-967.0,-62.0,-273.0,1006.71
1778560285.907702,599616600204257494,14004,-970.0,-46.0,-278.0,1010.1
1778560285.947702,599616600244257494,14004,-1007.0,-52.0,-289.0,1048.94
1778560285.987702,599616600284257494,14004,-1003.0,-65.0,-312.0,1052.42
1778560286.027702,599616600324257494,14004,-994.0,-55.0,-319.0,1045.38
1778560286.067703,599616600364257494,14004,-987.0,-47.0,-353.0,1049.28
1778560286.107702,599616600404257494,14004,-966.0,-44.0,-326.0,1020.47
1778560286.147702,599616600444257494,14004,-965.0,-31.0,-316.0,1015.89
1778560286.187702,599616600484257494,14004,-964.0,-19.0,-310.0,1012.8
1778560286.227702,599616600524257494,14004,-980.0,-33.0,-308.0,1027.79
1778560286.267702,599616600564257494,14004,-976.0,-34.0,-303.0,1022.52
1778560286.307703,599616600604257494,14004,-981.0,-11.0,-307.0,1027.97
1778560286.347703,599616600644257494,14004,-976.0,-14.0,-306.0,1022.94
1778560286.387702,599616600684257494,14004,-938.0,7.0,-321.0,991.43
1778560286.427702,599616600724257494,14004,-968.0,1.0,-309.0,1016.12
1778560286.467702,599616600764257494,14004,-988.0,-24.0,-300.0,1032.82
1778560286.507702,599616600804257494,14004,-1000.0,-10.0,-333.0,1054.03
1778560286.547703,599616600844257494,14004,-959.0,2.0,-284.0,1000.17
1778560286.587703,599616600884257494,14004,-988.0,-3.0,-288.0,1029.12
1778560286.627702,599616600924257494,14004,-993.0,-1.0,-291.0,1034.76
1778560286.667702,599616600964257494,14004,-978.0,3.0,-284.0,1018.41
1778560286.616772,599616600983954832,14040,-974.0,-1.0,-291.0,1016.54
1778560286.656772,599616601023954832,14040,-991.0,0.0,-284.0,1030.89
1778560286.696772,599616601063954832,14040,-975.0,-1.0,-291.0,1017.5
1778560286.736772,599616601103954832,14040,-983.0,18.0,-297.0,1027.05
1778560286.776772,599616601143954832,14040,-985.0,3.0,-287.0,1025.96
1778560286.816772,599616601183954832,14040,-983.0,2.0,-294.0,1026.03
1778560286.856772,599616601223954832,14040,-984.0,10.0,-277.0,1022.29
1778560286.896772,599616601263954832,14040,-973.0,8.0,-289.0,1015.04
1778560286.936772,599616601303954832,14040,-994.0,6.0,-269.0,1029.77
1778560286.976772,599616601343954832,14040,-976.0,-4.0,-286.0,1017.05
1778560287.016772,599616601383954832,14040,-975.0,5.0,-296.0,1018.95
1778560287.056772,599616601423954832,14040,-987.0,-7.0,-314.0,1035.77
1778560287.096772,599616601463954832,14040,-973.0,-1.0,-305.0,1019.68
1778560287.136772,599616601503954832,14040,-993.0,-10.0,-291.0,1034.81
1778560287.176772,599616601543954832,14040,-976.0,-7.0,-299.0,1020.8
1778560287.216772,599616601583954832,14040,-967.0,7.0,-313.0,1016.42
1778560287.256772,599616601623954832,14040,-980.0,-12.0,-289.0,1021.79
1778560287.296772,599616601663954832,14040,-985.0,-10.0,-313.0,1033.58
1778560287.336772,599616601703954832,14040,-975.0,7.0,-313.0,1024.03
1778560287.376772,599616601743954832,14040,-959.0,-3.0,-266.0,995.21
1778560287.416772,599616601783954832,14040,-977.0,0.0,-274.0,1014.69
1778560287.456772,599616601823954832,14040,-1000.0,-12.0,-303.0,1044.97
1778560287.496772,599616601863954832,14040,-979.0,-48.0,-324.0,1032.34
1778560287.536772,599616601903954832,14040,-971.0,-2.0,-271.0,1008.11
1778560287.576772,599616601943954832,14040,-987.0,-21.0,-275.0,1024.81
1778560287.616772,599616601983954832,14040,-999.0,-25.0,-299.0,1043.09
1778560287.656772,599616602023954832,14040,-990.0,-15.0,-294.0,1032.84
1778560287.696772,599616602063954832,14040,-970.0,-15.0,-313.0,1019.36
1778560287.736772,599616602103954832,14040,-976.0,-2.0,-314.0,1025.27
1778560287.776772,599616602143954832,14040,-966.0,-23.0,-326.0,1019.78
1778560287.816772,599616602183954832,14040,-967.0,-16.0,-336.0,1023.84
1778560287.856772,599616602223954832,14040,-963.0,-8.0,-342.0,1021.96
1778560287.896772,599616602263954832,14040,-962.0,-23.0,-356.0,1026.02
1778560287.936772,599616602303954832,14040,-969.0,-17.0,-361.0,1034.2
1778560287.976772,599616602343954832,14040,-955.0,-8.0,-350.0,1017.15
1778560288.016772,599616602383954832,14040,-967.0,27.0,-335.0,1023.74
1778560288.056487,599616602404140496,14076,-964.0,-11.0,-316.0,1014.53
1778560288.096487,599616602444140496,14076,-993.0,-35.0,-315.0,1042.35
1778560288.136487,599616602484140496,14076,-989.0,-35.0,-343.0,1047.38
1778560288.176487,599616602524140496,14076,-979.0,-28.0,-317.0,1029.42
1778560288.216487,599616602564140496,14076,-963.0,-27.0,-345.0,1023.29
1778560288.256487,599616602604140496,14076,-958.0,-26.0,-336.0,1015.55
1778560288.296487,599616602644140496,14076,-959.0,-46.0,-356.0,1023.98
1778560288.336487,599616602684140496,14076,-956.0,-39.0,-372.0,1026.57
1778560288.376487,599616602724140496,14076,-953.0,-26.0,-345.0,1013.86
1778560288.416487,599616602764140496,14076,-958.0,-37.0,-318.0,1010.08
1778560288.456487,599616602804140496,14076,-990.0,-36.0,-293.0,1033.08
1778560288.496487,599616602844140496,14076,-995.0,-43.0,-299.0,1039.84
1778560288.536487,599616602884140496,14076,-972.0,-56.0,-304.0,1019.97
1778560288.576487,599616602924140496,14076,-981.0,-73.0,-315.0,1032.92
1778560288.616487,599616602964140496,14076,-972.0,-45.0,-322.0,1024.94
1778560288.656487,599616603004140496,14076,-969.0,-50.0,-312.0,1019.22
1778560288.696487,599616603044140496,14076,-954.0,-27.0,-292.0,998.05
1778560288.736487,599616603084140496,14076,-977.0,-50.0,-309.0,1025.92
1778560288.776487,599616603124140496,14076,-975.0,-78.0,-313.0,1026.98
1778560288.816487,599616603164140496,14076,-971.0,-47.0,-312.0,1020.98
1778560288.856487,599616603204140496,14076,-955.0,-55.0,-264.0,992.34
1778560288.896487,599616603244140496,14076,-984.0,-60.0,-275.0,1023.47
1778560288.936487,599616603284140496,14076,-990.0,-63.0,-287.0,1032.68
1778560288.976487,599616603324140496,14076,-1000.0,-63.0,-261.0,1035.42
1778560289.016487,599616603364140496,14076,-1011.0,-90.0,-261.0,1048.02
1778560289.056487,599616603404140496,14076,-981.0,-88.0,-260.0,1018.68
1778560289.096487,599616603444140496,14076,-979.0,-41.0,-270.0,1016.38
1778560289.136487,599616603484140496,14076,-974.0,-50.0,-273.0,1012.77
1778560289.176487,599616603524140496,14076,-983.0,-53.0,-273.0,1021.58
1778560289.216487,599616603564140496,14076,-977.0,-62.0,-291.0,1021.3
1778560289.256487,599616603604140496,14076,-975.0,-63.0,-301.0,1022.35
1778560289.296487,599616603644140496,14076,-988.0,-55.0,-292.0,1031.71
1778560289.336487,599616603684140496,14076,-985.0,-42.0,-275.0,1023.53
1778560289.376487,599616603724140496,14076,-938.0,-36.0,-284.0,980.71
1778560289.416487,599616603764140496,14076,-977.0,-61.0,-304.0,1025.02
1778560289.456487,599616603804140496,14076,-997.0,-22.0,-299.0,1041.1
1778560289.452468,599616603824600788,14112,-1010.0,-52.0,-319.0,1060.46
1778560289.492468,599616603864600788,14112,-952.0,-22.0,-311.0,1001.75
1778560289.532468,599616603904600788,14112,-940.0,-31.0,-316.0,992.18
1778560289.572468,599616603944600788,14112,-980.0,-47.0,-351.0,1042.02
1778560289.612468,599616603984600788,14112,-970.0,-63.0,-262.0,1006.73
1778560289.652468,599616604024600788,14112,-974.0,-34.0,-270.0,1011.3
1778560289.692468,599616604064600788,14112,-972.0,-29.0,-269.0,1008.95
1778560289.732468,599616604104600788,14112,-998.0,-75.0,-291.0,1042.26
1778560289.772468,599616604144600788,14112,-992.0,-58.0,-298.0,1037.42
1778560289.812468,599616604184600788,14112,-978.0,-26.0,-303.0,1024.19
1778560289.852468,599616604224600788,14112,-970.0,-18.0,-302.0,1016.08
1778560289.892468,599616604264600788,14112,-988.0,-38.0,-309.0,1035.89
1778560289.932468,599616604304600788,14112,-985.0,-54.0,-301.0,1031.38
1778560289.972468,599616604344600788,14112,-970.0,-15.0,-305.0,1016.93
1778560290.012468,599616604384600788,14112,-958.0,-43.0,-313.0,1008.75
1778560290.052468,599616604424600788,14112,-964.0,-33.0,-325.0,1017.85
1778560290.092468,599616604464600788,14112,-976.0,-59.0,-326.0,1030.7
1778560290.132468,599616604504600788,14112,-969.0,-59.0,-338.0,1027.95
1778560290.172468,599616604544600788,14112,-962.0,-39.0,-352.0,1025.12
1778560290.212468,599616604584600788,14112,-938.0,-26.0,-322.0,992.07
1778560290.252468,599616604624600788,14112,-957.0,-8.0,-325.0,1010.71
1778560290.292468,599616604664600788,14112,-980.0,-25.0,-348.0,1040.25
1778560290.332468,599616604704600788,14112,-990.0,-35.0,-362.0,1054.69
1778560290.372468,599616604744600788,14112,-960.0,-36.0,-368.0,1028.75
1778560290.412468,599616604784600788,14112,-933.0,-11.0,-375.0,1005.6
1778560290.452468,599616604824600788,14112,-958.0,-22.0,-313.0,1008.08
1778560290.492468,599616604864600788,14112,-1010.0,-48.0,-377.0,1079.14
1778560290.532468,599616604904600788,14112,-959.0,-17.0,-371.0,1028.4
1778560290.572468,599616604944600788,14112,-941.0,-4.0,-319.0,993.61
1778560290.612468,599616604984600788,14112,-977.0,-6.0,-316.0,1026.85
1778560290.652468,599616605024600788,14112,-971.0,-25.0,-322.0,1023.3
1778560290.692468,599616605064600788,14112,-976.0,-24.0,-323.0,1028.34
1778560290.732468,599616605104600788,14112,-974.0,-23.0,-302.0,1020.0
1778560290.772468,599616605144600788,14112,-994.0,-21.0,-293.0,1036.5
1778560290.812468,599616605184600788,14112,-971.0,-27.0,-290.0,1013.74
1778560290.852468,599616605224600788,14112,-979.0,-23.0,-290.0,1021.31
1778560290.892809,599616605245000078,14148,-973.0,-44.0,-309.0,1021.83
1778560290.932809,599616605285000078,14148,-984.0,-25.0,-294.0,1027.29
1778560290.972809,599616605325000078,14148,-986.0,-37.0,-301.0,1031.58
1778560291.012809,599616605365000078,14148,-976.0,-35.0,-287.0,1017.92
1778560291.052809,599616605405000078,14148,-973.0,-11.0,-257.0,1006.43
1778560291.092809,599616605445000078,14148,-969.0,-31.0,-267.0,1005.59
1778560291.132809,599616605485000078,14148,-985.0,-32.0,-256.0,1018.23
1778560291.172809,599616605525000078,14148,-1010.0,-58.0,-280.0,1049.7
1778560291.212809,599616605565000078,14148,-1007.0,-68.0,-246.0,1038.84
1778560291.252809,599616605605000078,14148,-992.0,-65.0,-253.0,1025.82
1778560291.292809,599616605645000078,14148,-964.0,-70.0,-272.0,1004.08
1778560291.332809,599616605685000078,14148,-977.0,-48.0,-263.0,1012.92
1778560291.372809,599616605725000078,14148,-989.0,-49.0,-259.0,1023.52
1778560291.412809,599616605765000078,14148,-987.0,-60.0,-254.0,1020.92
1778560291.452809,599616605805000078,14148,-997.0,-63.0,-263.0,1033.03
1778560291.492809,599616605845000078,14148,-990.0,-65.0,-269.0,1027.95
1778560291.532809,599616605885000078,14148,-988.0,-56.0,-273.0,1026.55
1778560291.572809,599616605925000078,14148,-986.0,-56.0,-281.0,1026.79
1778560291.612809,599616605965000078,14148,-995.0,-40.0,-303.0,1040.88
1778560291.652809,599616606005000078,14148,-1006.0,-53.0,-304.0,1052.26
1778560291.692809,599616606045000078,14148,-981.0,-61.0,-282.0,1022.55
1778560291.732809,599616606085000078,14148,-946.0,-42.0,-255.0,980.67
1778560291.772809,599616606125000078,14148,-949.0,-33.0,-288.0,992.29
1778560291.812809,599616606165000078,14148,-964.0,-42.0,-286.0,1006.41
1778560291.852809,599616606205000078,14148,-995.0,-47.0,-311.0,1043.53
1778560291.892809,599616606245000078,14148,-992.0,-61.0,-299.0,1037.88
1778560291.932809,599616606285000078,14148,-985.0,-66.0,-308.0,1034.14
1778560291.972809,599616606325000078,14148,-981.0,-60.0,-301.0,1027.89
1778560292.012809,599616606365000078,14148,-980.0,-61.0,-282.0,1021.59
1778560292.052809,599616606405000078,14148,-974.0,-55.0,-292.0,1018.31
1778560292.092809,599616606445000078,14148,-977.0,-63.0,-279.0,1018.01
1778560292.132809,599616606485000078,14148,-978.0,-60.0,-270.0,1016.36
1778560292.172809,599616606525000078,14148,-990.0,-57.0,-269.0,1027.48
1778560292.212809,599616606565000078,14148,-998.0,-67.0,-259.0,1033.23
1778560292.252809,599616606605000078,14148,-977.0,-62.0,-260.0,1012.9
1778560292.292809,599616606645000078,14148,-975.0,-62.0,-265.0,1012.27
1778560292.331661,599616606665124672,14184,-985.0,-71.0,-263.0,1021.98
1778560292.371661,599616606705124672,14184,-990.0,-60.0,-254.0,1023.82
1778560292.411661,599616606745124672,14184,-983.0,-64.0,-254.0,1017.3
1778560292.451661,599616606785124672,14184,-988.0,-61.0,-252.0,1021.45
1778560292.491661,599616606825124672,14184,-993.0,-62.0,-245.0,1024.66
1778560292.531661,599616606865124672,14184,-992.0,-69.0,-251.0,1025.59
1778560292.571661,599616606905124672,14184,-996.0,-83.0,-249.0,1030.0
1778560292.611661,599616606945124672,14184,-996.0,-79.0,-270.0,1034.97
1778560292.651661,599616606985124672,14184,-983.0,-86.0,-246.0,1016.96
1778560292.691661,599616607025124672,14184,-986.0,-72.0,-271.0,1025.1
1778560292.731661,599616607065124672,14184,-984.0,-67.0,-268.0,1022.04
1778560292.771661,599616607105124672,14184,-991.0,-58.0,-254.0,1024.68
1778560292.811661,599616607145124672,14184,-986.0,-61.0,-259.0,1021.27
1778560292.851661,599616607185124672,14184,-986.0,-58.0,-254.0,1019.84
1778560292.891661,599616607225124672,14184,-990.0,-52.0,-256.0,1023.88
1778560292.931661,599616607265124672,14184,-991.0,-58.0,-262.0,1026.69
1778560292.971661,599616607305124672,14184,-987.0,-65.0,-264.0,1023.76
1778560293.011661,599616607345124672,14184,-989.0,-65.0,-277.0,1029.11
1778560293.051661,599616607385124672,14184,-985.0,-69.0,-277.0,1025.53
1778560293.091661,599616607425124672,14184,-981.0,-68.0,-272.0,1020.28
1778560293.131661,599616607465124672,14184,-988.0,-68.0,-269.0,1026.22
1778560293.171661,599616607505124672,14184,-987.0,-63.0,-280.0,1027.88
1778560293.211661,599616607545124672,14184,-983.0,-64.0,-278.0,1023.56
1778560293.251661,599616607585124672,14184,-971.0,-66.0,-275.0,1011.35
1778560293.291661,599616607625124672,14184,-963.0,-61.0,-271.0,1002.26
1778560293.331661,599616607665124672,14184,-996.0,-54.0,-242.0,1026.4
1778560293.371661,599616607705124672,14184,-1013.0,-49.0,-260.0,1046.98
1778560293.411661,599616607745124672,14184,-995.0,-56.0,-305.0,1042.2
1778560293.451661,599616607785124672,14184,-964.0,-66.0,-281.0,1006.29
1778560293.491661,599616607825124672,14184,-948.0,-59.0,-282.0,990.81
1778560293.531661,599616607865124672,14184,-1001.0,-48.0,-245.0,1031.66
1778560293.571661,599616607905124672,14184,-1013.0,-54.0,-281.0,1052.64
1778560293.611661,599616607945124672,14184,-963.0,-62.0,-306.0,1012.35
1778560293.651661,599616607985124672,14184,-942.0,-61.0,-239.0,973.76
1778560293.691661,599616608025124672,14184,-1026.0,-47.0,-260.0,1059.47
1778560293.731661,599616608065124672,14184,-996.0,-54.0,-322.0,1048.15
1778560293.773205,599616608085768116,14220,-931.0,-69.0,-243.0,964.66
1778560293.813205,599616608125768116,14220,-1015.0,-53.0,-258.0,1048.62
1778560293.853205,599616608165768116,14220,-999.0,-41.0,-276.0,1037.24
1778560293.893205,599616608205768116,14220,-966.0,-51.0,-261.0,1001.94
1778560293.933205,599616608245768116,14220,-987.0,-60.0,-254.0,1020.92
1778560293.973205,599616608285768116,14220,-996.0,-57.0,-256.0,1029.95
1778560294.013205,599616608325768116,14220,-986.0,-56.0,-258.0,1020.73
1778560294.053205,599616608365768116,14220,-990.0,-64.0,-251.0,1023.33
1778560294.093205,599616608405768116,14220,-995.0,-63.0,-256.0,1029.33
1778560294.133205,599616608445768116,14220,-989.0,-65.0,-255.0,1023.41
1778560294.173205,599616608485768116,14220,-992.0,-62.0,-252.0,1025.38
1778560294.213205,599616608525768116,14220,-986.0,-64.0,-264.0,1022.74
1778560294.253205,599616608565768116,14220,-984.0,-64.0,-243.0,1015.58
1778560294.293205,599616608605768116,14220,-994.0,-55.0,-265.0,1030.19
1778560294.333205,599616608645768116,14220,-994.0,-60.0,-243.0,1025.03
1778560294.373205,599616608685768116,14220,-998.0,-66.0,-245.0,1029.75
1778560294.413205,599616608725768116,14220,-1000.0,-55.0,-254.0,1033.22
1778560294.453205,599616608765768116,14220,-993.0,-54.0,-251.0,1025.65
1778560294.493205,599616608805768116,14220,-974.0,-58.0,-249.0,1007.0
1778560294.533205,599616608845768116,14220,-991.0,-64.0,-244.0,1022.6
1778560294.573205,599616608885768116,14220,-987.0,-63.0,-242.0,1018.19
1778560294.613205,599616608925768116,14220,-997.0,-60.0,-230.0,1024.94
1778560294.653205,599616608965768116,14220,-996.0,-66.0,-238.0,1026.17
1778560294.693205,599616609005768116,14220,-993.0,-56.0,-252.0,1026.01
1778560294.733205,599616609045768116,14220,-992.0,-57.0,-250.0,1024.6
1778560294.773205,599616609085768116,14220,-990.0,-41.0,-265.0,1025.67
1778560294.813205,599616609125768116,14220,-994.0,-41.0,-246.0,1024.81
1778560294.853205,599616609165768116,14220,-989.0,-43.0,-255.0,1022.25
1778560294.893205,599616609205768116,14220,-995.0,-43.0,-261.0,1029.56
1778560294.933205,599616609245768116,14220,-992.0,-32.0,-257.0,1025.25
1778560294.973205,599616609285768116,14220,-986.0,-44.0,-270.0,1023.25
1778560295.013205,599616609325768116,14220,-980.0,-59.0,-277.0,1020.1
1778560295.053205,599616609365768116,14220,-976.0,-35.0,-255.0,1009.37
1778560295.093205,599616609405768116,14220,-1005.0,-5.0,-279.0,1043.02
1778560295.133205,599616609445768116,14220,-998.0,-18.0,-258.0,1030.97
1778560295.173205,599616609485768116,14220,-997.0,-5.0,-268.0,1032.4
1778560295.168942,599616609506289458,14256,-973.0,-16.0,-265.0,1008.57
1778560295.208942,599616609546289458,14256,-973.0,-18.0,-281.0,1012.92
1778560295.248942,599616609586289458,14256,-986.0,-12.0,-289.0,1027.55
1778560295.288942,599616609626289458,14256,-980.0,-16.0,-278.0,1018.79
